TIME,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
46.592000000,0.0663599,0.0847455,0.0895632,0.089574,0.0459163,0.0387887,0.0687553,0.127411,0.145058,0.145257,0.10217,0.0889505
46.634666667,0.0388508,0.0690318,0.0510118,0.0825661,0.0534353,0.0316718,0.0326295,0.116074,0.215252,0.120484,0.044856,0.0375322
46.677333333,0.0481094,0.08078,0.0498565,0.104161,0.0808584,0.0444054,0.0481445,0.115213,0.201159,0.0970457,0.0214421,0.0265332
46.720000000,0.0896075,0.116503,0.0920223,0.0948966,0.0618586,0.0534653,0.063749,0.11221,0.166943,0.107341,0.0673614,0.0464855
46.762666667,0.0760092,0.106783,0.0984199,0.101595,0.0797258,0.0538898,0.0493051,0.0726951,0.106339,0.0625932,0.0531668,0.0558683
46.805333333,0.0625413,0.0876929,0.0950535,0.140221,0.0891143,0.0322148,0.0489507,0.128852,0.164492,0.071305,0.0392862,0.0448887
46.848000000,0.0606403,0.0923119,0.075937,0.112792,0.0648557,0.0288702,0.0383632,0.121642,0.1605,0.0748812,0.0315616,0.0412317
46.890666667,0.108444,0.116223,0.0966869,0.146049,0.0927307,0.0879667,0.141288,0.170272,0.134212,0.110152,0.0837703,0.082052
46.933333333,0.0710161,0.0777098,0.0922785,0.129641,0.0658779,0.0570829,0.0605382,0.0865765,0.142702,0.0840534,0.106848,0.0861884
46.976000000,0.0702808,0.116262,0.12454,0.141878,0.0722481,0.0544719,0.0521506,0.08813,0.152281,0.0863233,0.0751502,0.0288976
47.018666667,0.0896967,0.107739,0.0703762,0.0918674,0.0755607,0.0652059,0.0493012,0.0880595,0.175185,0.108436,0.125941,0.0874795
47.061333333,0.0844771,0.140911,0.0929437,0.131024,0.112436,0.06816,0.0811718,0.0838767,0.139765,0.0912356,0.0759354,0.0680874
47.104000000,0.0631403,0.0863241,0.0949047,0.112795,0.0712356,0.0565474,0.0499008,0.117031,0.144749,0.0971106,0.0746701,0.0721502
47.146666667,0.0714632,0.133153,0.0686708,0.0747236,0.0536851,0.0522395,0.0355084,0.0772995,0.150942,0.0786254,0.0255552,0.0341139
47.189333333,0.0924129,0.136132,0.112027,0.0989943,0.0837041,0.0672882,0.049379,0.0647063,0.101913,0.0915524,0.0679131,0.0488567
47.232000000,0.14572,0.0951987,0.0896033,0.140352,0.0885802,0.03651,0.0456759,0.0464644,0.0530951,0.0793762,0.0875601,0.0842295
47.274666667,0.14621,0.115743,0.119506,0.199672,0.103591,0.0391147,0.0391514,0.0529444,0.076565,0.068349,0.0570525,0.0637476
47.317333333,0.122407,0.102805,0.0741647,0.125346,0.0651636,0.0467171,0.0460526,0.0794204,0.127517,0.0660066,0.0295911,0.0415359
47.360000000,0.128949,0.099597,0.113971,0.16287,0.107543,0.0673548,0.0543069,0.091234,0.123634,0.0896691,0.0521807,0.0732314
47.402666667,0.075682,0.0935161,0.0470174,0.0651592,0.0869466,0.16356,0.0763108,0.0462509,0.100205,0.069726,0.0414562,0.0271051
47.445333333,0.0892326,0.126213,0.0547092,0.0475106,0.0803048,0.158558,0.097137,0.0539442,0.0937358,0.0468425,0.0216642,0.0268298
47.488000000,0.0734195,0.12198,0.0724429,0.0314998,0.0716185,0.162967,0.102556,0.0723564,0.126861,0.0761492,0.0277086,0.0262997
47.530666667,0.0615765,0.0940996,0.0607362,0.0434227,0.0847172,0.199089,0.153337,0.0883296,0.131871,0.11281,0.0701617,0.0669671
47.573333333,0.097426,0.104628,0.0583976,0.0367724,0.0995282,0.208332,0.11459,0.0453732,0.0924564,0.066097,0.0203639,0.0396281
47.616000000,0.18071,0.134952,0.0741009,0.101117,0.0544429,0.0398257,0.0592038,0.0910817,0.104425,0.0720613,0.041973,0.0599499
47.658666667,0.150839,0.10656,0.0695917,0.0870063,0.0827241,0.0647222,0.0578474,0.0666503,0.0865391,0.102921,0.0602274,0.0552322
47.701333333,0.085292,0.0750337,0.0987935,0.11533,0.0462025,0.0420148,0.0431833,0.0484564,0.0909785,0.0787811,0.099655,0.0869287
47.744000000,0.0934072,0.0606925,0.0961202,0.175971,0.0885629,0.0346202,0.0273237,0.0492364,0.0712207,0.0545688,0.116405,0.0816212
47.786666667,0.0753482,0.0447882,0.0914425,0.187144,0.104626,0.0417732,0.0469388,0.0618095,0.0581713,0.0633266,0.130383,0.0965572
47.829333333,0.0645041,0.0408677,0.0958998,0.205969,0.114769,0.0376565,0.0429479,0.0821716,0.122539,0.0684065,0.150102,0.0933623
47.872000000,0.055811,0.0483876,0.0926718,0.205793,0.105719,0.0378873,0.0289817,0.0671416,0.0947968,0.101163,0.16537,0.0769765
47.914666667,0.0514651,0.0201802,0.100516,0.214959,0.106284,0.0446195,0.0447797,0.0556213,0.073528,0.0938161,0.149048,0.0709482
47.957333333,0.0695323,0.0384526,0.0986695,0.199731,0.107064,0.0654027,0.044406,0.0816901,0.109094,0.102692,0.148631,0.101289
48.000000000,0.0892824,0.0811345,0.0978627,0.159425,0.109779,0.0668091,0.0537164,0.0570022,0.0899362,0.0876705,0.0835807,0.0473089
48.042666667,0.0861936,0.060615,0.0636263,0.155879,0.096536,0.0634628,0.0338595,0.0640887,0.0754891,0.0942373,0.112335,0.0718459
48.085333333,0.0733855,0.0464914,0.0841574,0.177097,0.110227,0.0403556,0.04255,0.0615918,0.0994512,0.0549471,0.120126,0.0734728
48.128000000,0.0576293,0.042427,0.0997348,0.200365,0.105952,0.044994,0.042192,0.0863749,0.11795,0.08978,0.115675,0.0780266
48.170666667,0.0743802,0.0614394,0.0939993,0.176965,0.120457,0.0870723,0.0949777,0.117223,0.106313,0.0599925,0.095576,0.0721878
48.213333333,0.0747628,0.0627774,0.113085,0.188747,0.106526,0.0571389,0.0385642,0.0719491,0.111534,0.0938396,0.099128,0.0623433
48.256000000,0.0737629,0.0437645,0.108245,0.201137,0.103087,0.0298217,0.0458978,0.0811142,0.0790211,0.0727832,0.108578,0.0741218
48.298666667,0.0903965,0.0587773,0.110676,0.198812,0.100981,0.0421021,0.0424098,0.0448774,0.0470154,0.0537303,0.111082,0.111223
48.341333333,0.0735033,0.0525033,0.115703,0.201042,0.119621,0.0571891,0.0331459,0.0546313,0.108454,0.0972577,0.101856,0.0824522
48.384000000,0.0666885,0.0466526,0.105468,0.208869,0.108419,0.032064,0.0394081,0.071381,0.109419,0.102513,0.133862,0.0840117
48.426666667,0.0803488,0.0744033,0.109952,0.161172,0.0847415,0.0389411,0.0381093,0.0673951,0.0750051,0.0939808,0.160493,0.0921992
48.469333333,0.111976,0.0871401,0.0871778,0.114511,0.0717452,0.0687796,0.067737,0.068587,0.0715249,0.0548451,0.0708751,0.0823891
48.512000000,0.0799727,0.0523709,0.0947542,0.158211,0.0779936,0.05596,0.0474714,0.0533135,0.0451693,0.0554545,0.0815447,0.0812553
48.554666667,0.0601031,0.0347467,0.089701,0.209793,0.100679,0.0261242,0.0287942,0.0565848,0.0344198,0.0693074,0.115657,0.0638856
48.597333333,0.115869,0.0684575,0.128366,0.232399,0.129327,0.0460057,0.0437591,0.0593545,0.0626388,0.0686364,0.118127,0.109471
48.640000000,0.078463,0.070963,0.0783457,0.0852867,0.0660962,0.0719431,0.057048,0.0601099,0.051593,0.0543088,0.104092,0.0731754
48.682666667,0.0713731,0.0551244,0.0612385,0.066168,0.0612276,0.0352965,0.0300837,0.0557531,0.0383933,0.062243,0.141978,0.0874447
48.725333333,0.034557,0.0268502,0.0535292,0.10295,0.0607397,0.0257584,0.037672,0.0793642,0.0499574,0.0933871,0.187552,0.0884067
48.768000000,0.0511469,0.0596292,0.13121,0.202442,0.121237,0.0450604,0.0809491,0.107313,0.130044,0.151491,0.153597,0.0967922
48.810666667,0.0887296,0.0798027,0.0915003,0.167323,0.0996691,0.0711444,0.0677222,0.0779462,0.122025,0.0978624,0.0499651,0.0797298
48.853333333,0.0553657,0.0486704,0.0762667,0.15059,0.0963586,0.0667237,0.0508715,0.0465116,0.068574,0.084645,0.154035,0.0892291
48.896000000,0.0494909,0.0359661,0.0765563,0.140039,0.0719012,0.0523507,0.0437816,0.0450533,0.107117,0.115552,0.137399,0.0658181
48.938666667,0.0559986,0.0504411,0.0886047,0.12413,0.0670445,0.04079,0.0382963,0.0743301,0.137076,0.114226,0.151813,0.0812342
48.981333333,0.0299241,0.0371783,0.0851384,0.188215,0.0992295,0.0480256,0.0304507,0.0607607,0.102194,0.0799118,0.103496,0.0528009
49.024000000,0.0401136,0.0396421,0.0731948,0.143938,0.0985634,0.0518793,0.0367269,0.0625721,0.13034,0.0923927,0.0809078,0.0522796
49.066666667,0.0717229,0.0623102,0.126567,0.173859,0.0742469,0.0340095,0.0460855,0.0954103,0.135887,0.0849731,0.0878436,0.0661845
49.109333333,0.101224,0.0797704,0.0771732,0.0952751,0.0443974,0.0358999,0.051083,0.0911582,0.127522,0.109047,0.0901726,0.0558676
49.152000000,0.128432,0.0738781,0.0778941,0.156054,0.0755574,0.0270587,0.0281037,0.0904199,0.122324,0.0971777,0.0863452,0.0818212
49.194666667,0.086466,0.0554149,0.0731725,0.143466,0.0852412,0.0278775,0.0342185,0.0676479,0.0955774,0.0810331,0.0918068,0.0643711
49.237333333,0.0862503,0.0724775,0.107319,0.172366,0.0921858,0.0351503,0.0282999,0.057615,0.0737889,0.0662074,0.109691,0.0824262
49.280000000,0.0796624,0.0557912,0.105559,0.17064,0.0786416,0.0316571,0.0221718,0.0579797,0.0936791,0.0794638,0.106506,0.0924755
49.322666667,0.0956468,0.0630547,0.071842,0.114871,0.0731312,0.0329113,0.0358083,0.0696316,0.0827204,0.0757618,0.119548,0.105704
49.365333333,0.113011,0.0743966,0.0490423,0.146463,0.0924221,0.0405374,0.0524244,0.106937,0.120765,0.107601,0.131446,0.107869
49.408000000,0.0846822,0.0805263,0.0952702,0.135815,0.089517,0.0560726,0.0563594,0.072188,0.0837438,0.0762119,0.0584238,0.0560805
49.450666667,0.119458,0.121264,0.0554782,0.126369,0.0931288,0.044014,0.0525936,0.0737129,0.0898513,0.0788141,0.054462,0.0630631
49.493333333,0.117555,0.115427,0.0861319,0.144745,0.0791908,0.0230605,0.0222682,0.0642917,0.0607339,0.0603054,0.0894201,0.0723598
49.536000000,0.0734426,0.0985387,0.108358,0.158692,0.0868985,0.0369092,0.0504182,0.0817533,0.109658,0.0851427,0.0840942,0.0597974
49.578666667,0.0418614,0.0849282,0.0717571,0.0829446,0.0688929,0.0380242,0.0374577,0.0730432,0.132055,0.105976,0.0999929,0.0626114
49.621333333,0.0419987,0.0851772,0.0705795,0.0593292,0.0517431,0.0412168,0.0360879,0.0607099,0.0870498,0.0753209,0.110409,0.0529771
49.664000000,0.0559711,0.120672,0.0936695,0.0718518,0.0407864,0.0414998,0.0261345,0.0510261,0.0550697,0.083546,0.0960035,0.0572014
49.706666667,0.108971,0.103273,0.0988166,0.0807019,0.0870885,0.0810339,0.0909817,0.103091,0.0723686,0.110078,0.125884,0.0437097
49.749333333,0.11096,0.0755295,0.0764411,0.0800594,0.055165,0.0538076,0.0392119,0.0573259,0.0930088,0.0852016,0.121212,0.0952257
49.792000000,0.0776158,0.0333368,0.0797603,0.103077,0.0544026,0.0422571,0.0217322,0.0591595,0.0873834,0.110291,0.223124,0.121967
49.834666667,0.0260551,0.0412564,0.0979562,0.120767,0.0518813,0.0462198,0.0402812,0.0603513,0.0531039,0.115783,0.220624,0.1137
49.877333333,0.100152,0.0665823,0.110488,0.140529,0.0845535,0.0867589,0.0860882,0.0960933,0.119035,0.11374,0.210825,0.168539
49.920000000,0.0508532,0.0605793,0.0899887,0.108331,0.0674437,0.0801213,0.0615102,0.0979242,0.145039,0.113259,0.182602,0.0994365
49.962666667,0.0896631,0.0704197,0.0979773,0.124692,0.106458,0.0914202,0.072004,0.0900134,0.121344,0.0919003,0.173247,0.11069
50.005333333,0.0853545,0.0852385,0.1052,0.108164,0.074822,0.0467683,0.0517283,0.104914,0.073651,0.114941,0.15117,0.0789809
50.048000000,0.0878405,0.097536,0.114374,0.0950305,0.0957238,0.0963703,0.0925219,0.102129,0.101653,0.111446,0.0843423,0.0420429
50.090666667,0.0751461,0.070093,0.0764886,0.0748468,0.0850136,0.0394704,0.0675143,0.119927,0.128679,0.115132,0.117078,0.0625117
50.133333333,0.0797271,0.074459,0.0775852,0.0852338,0.0967812,0.0489,0.07598,0.149415,0.0867037,0.0860971,0.0863292,0.0621856
50.176000000,0.0376495,0.0325656,0.0732711,0.0840748,0.0959468,0.0918294,0.0498141,0.0998654,0.11113,0.127313,0.150169,0.0619956
50.218666667,0.0436192,0.0471291,0.059822,0.0609502,0.105903,0.139798,0.0614334,0.117167,0.0738339,0.0917583,0.172229,0.0941033
50.261333333,0.0391444,0.0428602,0.0609571,0.104583,0.118275,0.0752953,0.0742876,0.0912568,0.0515881,0.131941,0.170936,0.0832298
50.304000000,0.0683298,0.0637075,0.0616311,0.0611629,0.103608,0.0718113,0.05885,0.0454645,0.0414144,0.116069,0.201421,0.12498
50.346666667,0.16679,0.139925,0.116467,0.134603,0.124746,0.102834,0.091457,0.0854783,0.0866968,0.113008,0.124319,0.100494
50.389333333,0.22216,0.123298,0.0613086,0.0766083,0.0540718,0.0986983,0.0833243,0.0668551,0.054107,0.0478339,0.0622709,0.0882306
50.432000000,0.218692,0.112288,0.0588872,0.091908,0.0758881,0.112486,0.0689572,0.041946,0.05751,0.0372281,0.0378515,0.11134
50.474666667,0.12852,0.068757,0.0206352,0.031435,0.08296,0.123098,0.0988294,0.0870652,0.0782003,0.0587089,0.0724189,0.0581009
50.517333333,0.0927382,0.0716244,0.0795242,0.0684661,0.0927174,0.0929379,0.0718205,0.0858322,0.0772735,0.0476828,0.0594919,0.0726635
50.560000000,0.142314,0.0852071,0.0418335,0.0810749,0.0827966,0.0971956,0.0516508,0.0638739,0.120036,0.0755689,0.037154,0.0852015
50.602666667,0.111825,0.070714,0.0322384,0.0783124,0.093318,0.108934,0.0566557,0.055179,0.0793441,0.0630117,0.0338706,0.0524347
50.645333333,0.0956475,0.0840809,0.0896095,0.119071,0.087306,0.0752953,0.0472451,0.0739349,0.1243,0.105767,0.0941029,0.0619611
50.688000000,0.140654,0.100639,0.0604266,0.0637926,0.0748012,0.0898378,0.0962765,0.102528,0.0807177,0.0653065,0.0714033,0.0891091
50.730666667,0.100605,0.0558419,0.0629571,0.0499946,0.0521586,0.0556963,0.0768328,0.106849,0.0747543,0.0614907,0.0522629,0.0589184
50.773333333,0.0487862,0.0641925,0.0924051,0.0470943,0.0319751,0.0630901,0.0489857,0.0373705,0.0228784,0.0328823,0.0303619,0.0325973
50.816000000,0.0813458,0.0833649,0.0662262,0.0809462,0.0503259,0.0712032,0.0867261,0.0840685,0.0725097,0.0649381,0.0445109,0.0717541
50.858666667,0.107172,0.0697401,0.0559316,0.0705393,0.0631369,0.104989,0.0991237,0.114743,0.0920146,0.0803067,0.075313,0.075348
50.901333333,0.0757901,0.0487753,0.051509,0.0522157,0.0707473,0.135264,0.0793265,0.0492313,0.0915014,0.0758671,0.0446821,0.0532671
50.944000000,0.100299,0.0708857,0.0564771,0.0763366,0.0708396,0.10699,0.0901915,0.0559281,0.0892873,0.0712455,0.0486803,0.0569072
50.986666667,0.167395,0.127234,0.0800996,0.0740088,0.0702154,0.101327,0.0888407,0.0706495,0.0625257,0.0648683,0.0595311,0.0931159
51.029333333,0.111847,0.057468,0.0474678,0.0631983,0.0572767,0.0734772,0.0859353,0.13666,0.0738301,0.0374598,0.0518642,0.0798799
51.072000000,0.0923378,0.066712,0.0820384,0.103701,0.0812129,0.09209,0.0802256,0.110537,0.0647272,0.0384503,0.0448709,0.0489068
51.114666667,0.0353624,0.0405963,0.0713138,0.107169,0.0963513,0.115701,0.0809557,0.0558291,0.04916,0.0842685,0.108948,0.0736894
51.157333333,0.0517089,0.0573779,0.0863595,0.10844,0.0923936,0.105839,0.120514,0.126201,0.0670113,0.0966535,0.127109,0.0808112
51.200000000,0.0800909,0.0403363,0.0466154,0.0904809,0.0922485,0.108176,0.10884,0.0868864,0.0570356,0.0424106,0.0350512,0.0603735
51.242666667,0.108991,0.0725307,0.0580166,0.0947504,0.0895705,0.0863026,0.0432966,0.0702132,0.065186,0.044202,0.0532983,0.0624839
51.285333333,0.12391,0.104087,0.0844625,0.0878824,0.0797932,0.0830294,0.125042,0.133007,0.144039,0.119764,0.0869612,0.0789659
51.328000000,0.110768,0.109137,0.0758995,0.0713243,0.0546766,0.0864922,0.099183,0.0930346,0.116117,0.0909428,0.057609,0.0467604
51.370666667,0.0759306,0.0536244,0.0448427,0.0376676,0.0465682,0.0672398,0.0466093,0.0502213,0.0420132,0.0344335,0.0398667,0.0392416
51.413333333,0.045053,0.0435601,0.0539114,0.0346645,0.0373339,0.0592106,0.0305739,0.0408559,0.0370913,0.0312305,0.0465594,0.0365953
51.456000000,0.151646,0.129752,0.0850078,0.0522183,0.0704596,0.0717805,0.113921,0.113888,0.0904738,0.100302,0.0547714,0.0996827
51.498666667,0.0855278,0.067091,0.0543835,0.0586502,0.118181,0.198699,0.107555,0.0386735,0.0322303,0.0739989,0.134335,0.0807668
51.541333333,0.0923507,0.0734919,0.0409542,0.0670008,0.0903263,0.181136,0.115708,0.0458926,0.0735871,0.0627841,0.112257,0.0988697
51.584000000,0.117407,0.125965,0.0982951,0.102592,0.0611553,0.115269,0.0928517,0.0593368,0.0671653,0.0589408,0.104556,0.0691735
51.626666667,0.0796246,0.0690848,0.0622962,0.0547346,0.040321,0.0859606,0.0621749,0.0402411,0.0435957,0.0431374,0.0633559,0.049324
51.669333333,0.0709246,0.049665,0.0604344,0.0666861,0.0557875,0.0689843,0.0460132,0.0419002,0.0310716,0.0441631,0.0333941,0.0383895
51.712000000,0.0458688,0.0459898,0.0484192,0.0321245,0.0373892,0.0780392,0.0563137,0.0360877,0.0208796,0.0265824,0.0233298,0.0207528
51.754666667,0.0644927,0.113148,0.0794064,0.067895,0.0518401,0.0688365,0.0549657,0.0410257,0.0635491,0.0685505,0.101055,0.0798264
51.797333333,0.0866298,0.0981807,0.0397664,0.0544611,0.0724346,0.0976069,0.0666059,0.061179,0.0463749,0.0494187,0.0699137,0.0777154
51.840000000,0.0904924,0.0676936,0.0401947,0.0560189,0.100776,0.147835,0.115057,0.0879456,0.0456167,0.0457398,0.0297551,0.0509985
51.882666667,0.115906,0.0746441,0.0628175,0.111607,0.118069,0.113249,0.0846428,0.0815701,0.0376721,0.0361501,0.0421755,0.0583633
51.925333333,0.184947,0.183638,0.129297,0.120552,0.109276,0.119008,0.123573,0.107267,0.107967,0.0837885,0.0623525,0.0774881
51.968000000,0.0875891,0.0791607,0.0700876,0.0705802,0.0395796,0.0572597,0.056754,0.0856537,0.073533,0.0903482,0.17928,0.105473
52.010666667,0.146939,0.0524036,0.0608953,0.0478093,0.0338773,0.0708825,0.0705438,0.0957279,0.055108,0.0340977,0.0348941,0.0817853
52.053333333,0.167642,0.102352,0.056108,0.09705,0.0652788,0.0707672,0.0728846,0.0737371,0.0420267,0.0321885,0.0447196,0.0934657
52.096000000,0.150701,0.108777,0.0504052,0.093016,0.0868835,0.099972,0.115583,0.114009,0.0659599,0.0595095,0.0512613,0.0866392
52.138666667,0.176727,0.0990615,0.0266938,0.0502442,0.083633,0.10072,0.0601846,0.0507808,0.0499963,0.031897,0.0630632,0.0938151
52.181333333,0.0998676,0.0696717,0.0406357,0.0635503,0.0794068,0.108649,0.0675495,0.0516835,0.0741314,0.0551033,0.0436378,0.0572964
52.224000000,0.129036,0.115199,0.0917163,0.10789,0.10532,0.112912,0.0692522,0.0687714,0.0783851,0.0740109,0.0355886,0.0498305
52.266666667,0.166803,0.115579,0.069012,0.055063,0.0457459,0.0529384,0.0593335,0.0717545,0.0818749,0.0520515,0.0402347,0.0757589
52.309333333,0.110971,0.0706889,0.0774821,0.0513836,0.0528292,0.0630682,0.0660575,0.124273,0.0832267,0.0314341,0.0305553,0.0648279
52.352000000,0.082085,0.0460102,0.0577383,0.0541099,0.0852394,0.149816,0.0989277,0.0386309,0.0448273,0.0620437,0.0713483,0.0737469
52.394666667,0.0556667,0.052212,0.0603289,0.0703843,0.121415,0.179266,0.115111,0.0793343,0.0515476,0.0802374,0.117875,0.0666662
52.437333333,0.0766994,0.064028,0.0528121,0.062335,0.0854554,0.145419,0.0920353,0.145601,0.100615,0.042815,0.0489887,0.0432252
52.480000000,0.0803499,0.0602669,0.0262348,0.0411685,0.0826258,0.141118,0.0727331,0.0728318,0.0740202,0.0456504,0.0864507,0.0751191
52.522666667,0.0872448,0.0913508,0.0860987,0.0707736,0.0909649,0.0950695,0.0763534,0.111734,0.107152,0.0408163,0.0310017,0.0249664
52.565333333,0.141995,0.100139,0.108446,0.0958452,0.0713532,0.0798969,0.0762701,0.0961259,0.100594,0.0567471,0.0557869,0.0931965
52.608000000,0.145223,0.0805204,0.073265,0.0835725,0.0631824,0.0567139,0.059875,0.0616516,0.0527399,0.0375836,0.0649875,0.099154
52.650666667,0.117967,0.0597753,0.0526645,0.0922365,0.0621389,0.0624337,0.0575825,0.0484296,0.0996316,0.0463798,0.037036,0.0654722
52.693333333,0.116494,0.0703689,0.0426028,0.0865811,0.0876404,0.0553719,0.0498476,0.119148,0.185365,0.115325,0.0421417,0.0557396
52.736000000,0.13615,0.0736785,0.0347608,0.038994,0.0622798,0.0945931,0.0911573,0.100158,0.0966555,0.0512566,0.0477977,0.0977393
52.778666667,0.0876793,0.0514885,0.042871,0.0371429,0.0668287,0.125075,0.0839144,0.046093,0.0551171,0.0378915,0.0425902,0.0517144
52.821333333,0.0968671,0.0680963,0.0641463,0.0617509,0.0568133,0.0766929,0.0775959,0.0754324,0.0633975,0.0582873,0.0335034,0.0440962
52.864000000,0.127662,0.104974,0.068116,0.0645475,0.0602296,0.078383,0.110679,0.134325,0.119494,0.0862926,0.0635836,0.0731413
52.906666667,0.130795,0.089243,0.0545278,0.063211,0.048371,0.0394322,0.100635,0.172811,0.161102,0.0481679,0.0314461,0.0380428
52.949333333,0.0881698,0.057039,0.0505143,0.0725278,0.0441808,0.0225536,0.0584303,0.14027,0.131628,0.0729238,0.024151,0.0495499
52.992000000,0.0601503,0.0477802,0.0313552,0.0428236,0.0290015,0.0264857,0.0260537,0.0787002,0.0906506,0.0901329,0.0675501,0.0348214
53.034666667,0.147234,0.0866841,0.0497839,0.0659323,0.0469287,0.0470001,0.062767,0.118708,0.152738,0.092592,0.0362687,0.0753755
53.077333333,0.0477924,0.0362708,0.0422751,0.108067,0.0750987,0.0319268,0.0427818,0.0967278,0.143292,0.0857583,0.0418891,0.0304314
53.120000000,0.0502006,0.0328676,0.0457886,0.0996319,0.0517227,0.027593,0.0280703,0.0976886,0.204041,0.12488,0.0470064,0.039814
53.162666667,0.0889609,0.0707007,0.0716822,0.108451,0.0834394,0.0575692,0.0707767,0.0968747,0.142649,0.0673713,0.064348,0.0783426
53.205333333,0.116068,0.0967632,0.0961579,0.08345,0.0467996,0.0746365,0.100904,0.156343,0.152285,0.088141,0.0539903,0.0513599
53.248000000,0.121609,0.0836264,0.0406899,0.0553075,0.0387982,0.0576552,0.0687523,0.127276,0.142475,0.0739981,0.0647625,0.0503947
53.290666667,0.0655449,0.0489134,0.0303725,0.0432584,0.0497034,0.0497769,0.047626,0.0788872,0.0684374,0.0548053,0.039951,0.0468315
53.333333333,0.12814,0.102364,0.0579187,0.0760822,0.0644072,0.0516169,0.0615077,0.139206,0.107182,0.0959066,0.0636708,0.104832
53.376000000,0.0783264,0.0462125,0.0334686,0.0837151,0.0623689,0.0335153,0.0693656,0.197976,0.219211,0.120437,0.0433673,0.0433828
53.418666667,0.0603178,0.0562618,0.0537899,0.105442,0.0629643,0.0140466,0.0267738,0.102517,0.175043,0.102822,0.034832,0.0293186
53.461333333,0.0871418,0.0730507,0.0571821,0.0965108,0.0662666,0.0408876,0.0549434,0.085157,0.114792,0.0644844,0.030538,0.030775
53.504000000,0.150924,0.126897,0.0903205,0.0835092,0.0650686,0.0564602,0.0674934,0.0982899,0.112877,0.0865263,0.0471969,0.0646602
53.546666667,0.0905844,0.0624255,0.0436757,0.0416418,0.0401763,0.0344071,0.0383444,0.0673906,0.103423,0.0766952,0.0436406,0.0568218
53.589333333,0.0499042,0.0373418,0.0368124,0.0378126,0.0266374,0.0288129,0.031977,0.0370519,0.0691121,0.0636764,0.0410641,0.0408699
53.632000000,0.0424806,0.0515218,0.0874102,0.0600568,0.0495086,0.0450008,0.0344359,0.0312799,0.0469199,0.0474218,0.0383891,0.0422084
53.674666667,0.0602646,0.0520502,0.0517116,0.0748854,0.0422939,0.0548795,0.039219,0.082313,0.0963279,0.118262,0.134019,0.0829057
53.717333333,0.101847,0.0488388,0.0402865,0.0843225,0.0504849,0.0277865,0.0319818,0.0823964,0.124964,0.122867,0.114092,0.110006
53.760000000,0.066627,0.0479829,0.0669077,0.142368,0.0842683,0.0352591,0.0369877,0.093763,0.150759,0.13475,0.126577,0.0746672
53.802666667,0.105755,0.098435,0.11797,0.128978,0.0848765,0.0865104,0.0810437,0.0885597,0.104701,0.144645,0.15231,0.0934653
53.845333333,0.10087,0.106767,0.0741398,0.0456582,0.0513145,0.0679625,0.0403569,0.0662168,0.0906317,0.0726054,0.0329133,0.0597239
53.888000000,0.0608371,0.107785,0.124515,0.0949323,0.0497754,0.0536905,0.042574,0.0655954,0.0751667,0.0733682,0.0431832,0.0368587
53.930666667,0.04597,0.0720623,0.106649,0.114249,0.108983,0.0692552,0.0377115,0.0584363,0.0751949,0.0436033,0.0437006,0.0412959
53.973333333,0.0795248,0.0963786,0.0947572,0.0916999,0.0917645,0.154235,0.0978785,0.0601541,0.104055,0.0965871,0.0816566,0.0645216
54.016000000,0.0567773,0.0847258,0.0560567,0.143235,0.0698244,0.0270763,0.0337685,0.101847,0.168066,0.108537,0.0845948,0.0728075
54.058666667,0.0687879,0.0841427,0.0918862,0.158424,0.0797126,0.0226972,0.0219758,0.0774456,0.153069,0.0977747,0.0713858,0.0551635
54.101333333,0.078098,0.129293,0.107927,0.122326,0.0740415,0.0459509,0.0467303,0.0795905,0.114939,0.0502014,0.0649028,0.046835
54.144000000,0.0646996,0.0736868,0.113037,0.106993,0.0938101,0.0627833,0.0447484,0.044134,0.0962876,0.0728147,0.0437489,0.0426012
54.186666667,0.0641432,0.0581824,0.035735,0.043821,0.0505955,0.030246,0.0308757,0.0700504,0.137359,0.0928378,0.0319476,0.0346523
54.229333333,0.0354961,0.0424246,0.0604961,0.050268,0.0301166,0.0223638,0.0345427,0.069405,0.120928,0.0885096,0.030661,0.0262571
54.272000000,0.0462718,0.0413608,0.0475773,0.0683244,0.0795932,0.0971779,0.0888506,0.106393,0.141099,0.120405,0.0598994,0.0614968
54.314666667,0.140311,0.170446,0.0992825,0.0532276,0.0790424,0.12964,0.120654,0.0791631,0.110374,0.0916062,0.0516594,0.0691667
54.357333333,0.0736266,0.111598,0.0681552,0.0726407,0.0641478,0.113554,0.0917728,0.0654386,0.0997935,0.0671675,0.0390198,0.0267359
54.400000000,0.101423,0.0974714,0.0713278,0.0434389,0.0786113,0.134333,0.0868942,0.0663889,0.0975098,0.0549837,0.050356,0.0536172
54.442666667,0.0895868,0.0990959,0.0649228,0.0464529,0.0828719,0.14022,0.145397,0.107894,0.0975088,0.0813153,0.0826977,0.0959051
54.485333333,0.0947217,0.0574696,0.0352302,0.0431,0.0607877,0.105061,0.0652264,0.133439,0.131298,0.0947593,0.0809613,0.0849007
54.528000000,0.0639433,0.055112,0.0337946,0.0618901,0.0484929,0.0528396,0.0451744,0.115953,0.166886,0.102894,0.0554329,0.0530187
54.570666667,0.10889,0.0652941,0.0529907,0.0810807,0.074901,0.0658985,0.074615,0.110588,0.110659,0.0989179,0.0701886,0.0752266
